ID	Sites	Abundance
bb7e5c6df18c100b97f890fc35eb2911	Nasal	0.004382093
bb7e5c6df18c100b97f890fc35eb2911	Fecal	0.00044962
d46e2205f0c6ecf67b51f83d111c509c	BAL	0.014999591
d46e2205f0c6ecf67b51f83d111c509c	Saliva	8.62E-05
d46e2205f0c6ecf67b51f83d111c509c	Oroph	0.000210472
d46e2205f0c6ecf67b51f83d111c509c	Nasal	0.003682496
d46e2205f0c6ecf67b51f83d111c509c	Fecal	0.017661733
82dece6e35540738ba450a0c3a90b5a0	BAL	0.005886694
82dece6e35540738ba450a0c3a90b5a0	Saliva	4.25E-05
82dece6e35540738ba450a0c3a90b5a0	Oroph	0
82dece6e35540738ba450a0c3a90b5a0	Nasal	7.19E-05
82dece6e35540738ba450a0c3a90b5a0	Fecal	0
4cc817431b3c62a5fc9a845599d17ac5	BAL	0.000171745
4cc817431b3c62a5fc9a845599d17ac5	Saliva	0.000307806
4cc817431b3c62a5fc9a845599d17ac5	Oroph	4.40E-05
4cc817431b3c62a5fc9a845599d17ac5	Nasal	0.00277496
4cc817431b3c62a5fc9a845599d17ac5	Fecal	4.28E-05
5648dccee530d68ceb3e4d7d22cf8756	BAL	0.002415158
5648dccee530d68ceb3e4d7d22cf8756	Saliva	0
5648dccee530d68ceb3e4d7d22cf8756	Oroph	0
5648dccee530d68ceb3e4d7d22cf8756	Nasal	0.00019819
5648dccee530d68ceb3e4d7d22cf8756	Fecal	2.21E-05
c06ccd1f7d57566ef669942328b1a946	BAL	0.004931313
c06ccd1f7d57566ef669942328b1a946	Saliva	4.46E-06
c06ccd1f7d57566ef669942328b1a946	Oroph	8.04E-06
c06ccd1f7d57566ef669942328b1a946	Nasal	0.000380474
c06ccd1f7d57566ef669942328b1a946	Fecal	2.06E-05
42e9464e281f53ba8a4f84d59d523431	BAL	0.000789733
42e9464e281f53ba8a4f84d59d523431	Saliva	5.17E-05
42e9464e281f53ba8a4f84d59d523431	Oroph	2.89E-05
42e9464e281f53ba8a4f84d59d523431	Nasal	0.000930344
42e9464e281f53ba8a4f84d59d523431	Fecal	7.18E-06
8ba280960c38302d7e1581541c595b59	BAL	8.68E-05
8ba280960c38302d7e1581541c595b59	Saliva	7.38E-05
8ba280960c38302d7e1581541c595b59	Oroph	0.000154168
8ba280960c38302d7e1581541c595b59	Nasal	0.001327364
8ba280960c38302d7e1581541c595b59	Fecal	0.000454586
d829bee4984f82ffc2453212157caf96	BAL	0.002145485
d829bee4984f82ffc2453212157caf96	Saliva	3.64E-05
d829bee4984f82ffc2453212157caf96	Oroph	1.19E-05
d829bee4984f82ffc2453212157caf96	Nasal	0.001214002
d829bee4984f82ffc2453212157caf96	Fecal	8.64E-06
56de2ad73463b873a35deb39961b7fed	BAL	0.000656192
56de2ad73463b873a35deb39961b7fed	Saliva	6.26E-06
56de2ad73463b873a35deb39961b7fed	Oroph	2.18E-05
56de2ad73463b873a35deb39961b7fed	Nasal	0.001056404
56de2ad73463b873a35deb39961b7fed	Fecal	3.35E-05
a537d8bab85c83b0e74c73c55790324b	BAL	0.002909015
a537d8bab85c83b0e74c73c55790324b	Saliva	4.26E-05
a537d8bab85c83b0e74c73c55790324b	Oroph	0.000190292
a537d8bab85c83b0e74c73c55790324b	Nasal	0.001840364
a537d8bab85c83b0e74c73c55790324b	Fecal	8.21E-05
3d6da4853055ccfc80db03cefee88f5a	BAL	0
3d6da4853055ccfc80db03cefee88f5a	Saliva	4.63E-05
3d6da4853055ccfc80db03cefee88f5a	Oroph	0.000109929
3d6da4853055ccfc80db03cefee88f5a	Nasal	0.001791028
3d6da4853055ccfc80db03cefee88f5a	Fecal	0.000424096
0b163e7e370cd0ff27a04ec8d856a58a	BAL	0.000888304
0b163e7e370cd0ff27a04ec8d856a58a	Saliva	0.000591976
0b163e7e370cd0ff27a04ec8d856a58a	Oroph	7.20E-05
0b163e7e370cd0ff27a04ec8d856a58a	Nasal	6.66E-06
0b163e7e370cd0ff27a04ec8d856a58a	Fecal	4.99E-05
e646037b0d1ed8bbd16c6ce2f4372732	BAL	0.000860227
e646037b0d1ed8bbd16c6ce2f4372732	Saliva	0.003362092
e646037b0d1ed8bbd16c6ce2f4372732	Oroph	0.000377044
e646037b0d1ed8bbd16c6ce2f4372732	Nasal	7.53E-06
e646037b0d1ed8bbd16c6ce2f4372732	Fecal	7.63E-05
8e493df449e84acb4e24f5811ff3599b	BAL	0.003336154
8e493df449e84acb4e24f5811ff3599b	Saliva	0.003238735
8e493df449e84acb4e24f5811ff3599b	Oroph	0.004308164
8e493df449e84acb4e24f5811ff3599b	Nasal	0.00023099
8e493df449e84acb4e24f5811ff3599b	Fecal	0.000394336
02df8598ac39f1ef54609afb19c8c450	BAL	0.053161123
02df8598ac39f1ef54609afb19c8c450	Saliva	0.000753003
02df8598ac39f1ef54609afb19c8c450	Oroph	0.000257788
02df8598ac39f1ef54609afb19c8c450	Nasal	0.000248736
02df8598ac39f1ef54609afb19c8c450	Fecal	0
56bde454092279f47b556883d5909620	BAL	0.005682979
56bde454092279f47b556883d5909620	Saliva	0.001540056
56bde454092279f47b556883d5909620	Oroph	0.00580939
56bde454092279f47b556883d5909620	Nasal	4.72E-05
56bde454092279f47b556883d5909620	Fecal	0.000142867
06f825b512d903b9230e1a55d87359ee	BAL	0.123366065
06f825b512d903b9230e1a55d87359ee	Saliva	0.062343374
06f825b512d903b9230e1a55d87359ee	Oroph	0.058742121
06f825b512d903b9230e1a55d87359ee	Nasal	0.010083292
06f825b512d903b9230e1a55d87359ee	Fecal	0.005266732
1b51357852b0b814b4d9918c6f0ab762	BAL	0.001604566
1b51357852b0b814b4d9918c6f0ab762	Saliva	0.003233443
1b51357852b0b814b4d9918c6f0ab762	Oroph	0.000465265
1b51357852b0b814b4d9918c6f0ab762	Nasal	0.000549164
1b51357852b0b814b4d9918c6f0ab762	Fecal	3.90E-05
edc9e5c16e40aff1eadce6597940f08f	BAL	0.009111383
edc9e5c16e40aff1eadce6597940f08f	Saliva	0.002566333
edc9e5c16e40aff1eadce6597940f08f	Oroph	0.005417004
edc9e5c16e40aff1eadce6597940f08f	Nasal	0.000562146
edc9e5c16e40aff1eadce6597940f08f	Fecal	0.000434655
1637345f45b90ef2aba65723fddc6151	BAL	0.00065413
1637345f45b90ef2aba65723fddc6151	Saliva	0.000862221
1637345f45b90ef2aba65723fddc6151	Oroph	0.000171518
1637345f45b90ef2aba65723fddc6151	Nasal	0.000406519
1637345f45b90ef2aba65723fddc6151	Fecal	4.96E-05
fd496fd32dc8c08ade2e8b6c9d8ee13d	BAL	0.004695158
fd496fd32dc8c08ade2e8b6c9d8ee13d	Saliva	0.002979671
fd496fd32dc8c08ade2e8b6c9d8ee13d	Oroph	0.003796562
fd496fd32dc8c08ade2e8b6c9d8ee13d	Nasal	0.000986045
fd496fd32dc8c08ade2e8b6c9d8ee13d	Fecal	0.001571819
39414efe8e809129734b7c33d06c42b7	BAL	0.003759734
39414efe8e809129734b7c33d06c42b7	Saliva	0.002275539
39414efe8e809129734b7c33d06c42b7	Oroph	0.000426464
39414efe8e809129734b7c33d06c42b7	Nasal	0.000500839
39414efe8e809129734b7c33d06c42b7	Fecal	3.84E-05
fd2eb1fe2266eed160a855f715f7c77e	BAL	0.000592487
fd2eb1fe2266eed160a855f715f7c77e	Saliva	0.00062439
fd2eb1fe2266eed160a855f715f7c77e	Oroph	4.96E-05
fd2eb1fe2266eed160a855f715f7c77e	Nasal	0.00031429
fd2eb1fe2266eed160a855f715f7c77e	Fecal	0.006437849
a1b31da3a50890aadc04fca003e3e007	BAL	0.001809988
a1b31da3a50890aadc04fca003e3e007	Saliva	0.00086514
a1b31da3a50890aadc04fca003e3e007	Oroph	0.000130555
a1b31da3a50890aadc04fca003e3e007	Nasal	1.58E-05
a1b31da3a50890aadc04fca003e3e007	Fecal	2.69E-05
e865f29a716e8d51f83931befa951240	BAL	0
e865f29a716e8d51f83931befa951240	Saliva	5.10E-05
e865f29a716e8d51f83931befa951240	Oroph	1.25E-06
e865f29a716e8d51f83931befa951240	Nasal	9.03E-05
e865f29a716e8d51f83931befa951240	Fecal	0.004774599
0df6c802966e8670279671824da4f10a	BAL	0.004582522
0df6c802966e8670279671824da4f10a	Saliva	2.39E-05
0df6c802966e8670279671824da4f10a	Oroph	1.10E-05
0df6c802966e8670279671824da4f10a	Nasal	4.48E-05
0df6c802966e8670279671824da4f10a	Fecal	3.04E-05
3bac14d2805bf995afe9d316a5777b1e	BAL	8.77E-05
3bac14d2805bf995afe9d316a5777b1e	Saliva	6.48E-06
3bac14d2805bf995afe9d316a5777b1e	Oroph	1.35E-05
3bac14d2805bf995afe9d316a5777b1e	Nasal	0.000154624
3bac14d2805bf995afe9d316a5777b1e	Fecal	0.003492717
95fdd816723ca482a5caba10bea171c8	BAL	0.003737232
95fdd816723ca482a5caba10bea171c8	Saliva	0
95fdd816723ca482a5caba10bea171c8	Oroph	0
95fdd816723ca482a5caba10bea171c8	Nasal	5.46E-06
95fdd816723ca482a5caba10bea171c8	Fecal	1.48E-06
6e3e062d65c1b047950a2492118eb70b	BAL	0.000812597
6e3e062d65c1b047950a2492118eb70b	Saliva	0.029616052
6e3e062d65c1b047950a2492118eb70b	Oroph	0.005735257
6e3e062d65c1b047950a2492118eb70b	Nasal	0.000125465
6e3e062d65c1b047950a2492118eb70b	Fecal	3.32E-05
86a59421a166502f3112163abc35415f	BAL	0.00039982
86a59421a166502f3112163abc35415f	Saliva	0.014331873
86a59421a166502f3112163abc35415f	Oroph	0.002591578
86a59421a166502f3112163abc35415f	Nasal	1.02E-05
86a59421a166502f3112163abc35415f	Fecal	0
98aa7bb57619ef31b3aab7b8282b3451	BAL	0.000102261
98aa7bb57619ef31b3aab7b8282b3451	Saliva	0.014912334
98aa7bb57619ef31b3aab7b8282b3451	Oroph	0.001074881
98aa7bb57619ef31b3aab7b8282b3451	Nasal	2.92E-05
98aa7bb57619ef31b3aab7b8282b3451	Fecal	0
